CHROM,START,STOP,REGION,gene,RELATIVEPOS,LENGTH,ID
5,268323,268423,gene body,AT5G01720,32,100,4820
5,268423,268523,gene body,AT5G01720,31,100,4821
5,268523,268623,gene body,AT5G01720,30,100,4822
5,268623,268723,gene body,AT5G01720,30,100,4823
5,268723,268823,gene body,AT5G01720,29,100,4824
5,268823,268923,gene body,AT5G01720,29,100,4825
5,268923,269023,gene body,AT5G01720,28,100,4826
5,269023,269123,gene body,AT5G01720,28,100,4827
5,269123,269223,gene body,AT5G01720,27,100,4828
5,269223,269323,gene body,AT5G01720,27,100,4829
5,269323,269423,gene body,AT5G01720,26,100,4830
5,269423,269523,gene body,AT5G01720,26,100,4831
5,269523,269623,gene body,AT5G01720,25,100,4832
5,269623,269723,gene body,AT5G01720,25,100,4833
5,269723,269823,gene body,AT5G01720,24,100,4834
5,269823,269923,gene body,AT5G01720,24,100,4835
5,269923,270023,gene body,AT5G01720,23,100,4836
5,270023,270123,gene body,AT5G01720,23,100,4837
5,270123,270223,gene body,AT5G01720,22,100,4838
5,270223,270323,gene body,AT5G01720,22,100,4839
5,270323,270423,gene body,AT5G01720,21,100,4840
5,270483,270583,upstream,AT5G01720,20,100,4841
5,270583,270683,upstream,AT5G01720,19,100,4842
5,270683,270783,upstream,AT5G01720,18,100,4843
5,270783,270883,upstream,AT5G01720,17,100,4844
5,270832,270932,downstream,AT5G01730,60,100,4861
5,270883,270983,upstream,AT5G01720,16,100,4845
5,270932,271032,downstream,AT5G01730,59,100,4862
5,270983,271083,upstream,AT5G01720,15,100,4846
5,271032,271132,downstream,AT5G01730,58,100,4863
5,271083,271183,upstream,AT5G01720,14,100,4847
5,271132,271232,downstream,AT5G01730,57,100,4864
5,271183,271283,upstream,AT5G01720,13,100,4848
5,271232,271332,downstream,AT5G01730,56,100,4865
5,271283,271383,upstream,AT5G01720,12,100,4849
5,271332,271432,downstream,AT5G01730,55,100,4866
5,271383,271483,upstream,AT5G01720,11,100,4850
5,271432,271532,downstream,AT5G01730,54,100,4867
5,271483,271583,upstream,AT5G01720,10,100,4851
5,271532,271632,downstream,AT5G01730,53,100,4868
5,271583,271683,upstream,AT5G01720,9,100,4852
5,271632,271732,downstream,AT5G01730,52,100,4869
5,271683,271783,upstream,AT5G01720,8,100,4853
5,271732,271832,downstream,AT5G01730,51,100,4870
5,271783,271883,upstream,AT5G01720,7,100,4854
5,271832,271932,downstream,AT5G01730,50,100,4871
5,271883,271983,upstream,AT5G01720,6,100,4855
5,271932,272032,downstream,AT5G01730,49,100,4872
5,271983,272083,upstream,AT5G01720,5,100,4856
5,272032,272132,downstream,AT5G01730,48,100,4873
5,272083,272183,upstream,AT5G01720,4,100,4857
5,272132,272232,downstream,AT5G01730,47,100,4874
5,272183,272283,upstream,AT5G01720,3,100,4858
5,272232,272332,downstream,AT5G01730,46,100,4875
5,272283,272383,upstream,AT5G01720,2,100,4859
5,272332,272432,downstream,AT5G01730,45,100,4876
5,272383,272483,upstream,AT5G01720,1,100,4860
5,272432,272532,downstream,AT5G01730,44,100,4877
5,272532,272632,downstream,AT5G01730,43,100,4878
5,272632,272732,downstream,AT5G01730,42,100,4879
5,272732,272832,downstream,AT5G01730,41,100,4880
5,272832,272932,gene body,AT5G01730,40,100,4881
5,272932,273032,gene body,AT5G01730,40,100,4882
5,273032,273132,gene body,AT5G01730,39,100,4883
5,273132,273232,gene body,AT5G01730,39,100,4884
5,273232,273332,gene body,AT5G01730,38,100,4885
5,273332,273432,gene body,AT5G01730,38,100,4886
5,273432,273532,gene body,AT5G01730,38,100,4887
5,273532,273632,gene body,AT5G01730,37,100,4888
5,273632,273732,gene body,AT5G01730,37,100,4889
5,273732,273832,gene body,AT5G01730,36,100,4890
5,273832,273932,gene body,AT5G01730,36,100,4891
5,273932,274032,gene body,AT5G01730,35,100,4892
5,274032,274132,gene body,AT5G01730,35,100,4893
5,274132,274232,gene body,AT5G01730,35,100,4894
5,274232,274332,gene body,AT5G01730,34,100,4895
5,274332,274432,gene body,AT5G01730,34,100,4896
5,274432,274532,gene body,AT5G01730,33,100,4897
5,274532,274632,gene body,AT5G01730,33,100,4898
5,274632,274732,gene body,AT5G01730,33,100,4899
5,274732,274832,gene body,AT5G01730,32,100,4900
5,274832,274932,gene body,AT5G01730,32,100,4901
5,274932,275032,gene body,AT5G01730,31,100,4902
5,275032,275132,gene body,AT5G01730,31,100,4903
5,275132,275232,gene body,AT5G01730,30,100,4904
5,275232,275332,gene body,AT5G01730,30,100,4905
5,275332,275432,gene body,AT5G01730,30,100,4906
5,275432,275532,gene body,AT5G01730,29,100,4907
5,275532,275632,gene body,AT5G01730,29,100,4908
5,275632,275732,gene body,AT5G01730,28,100,4909
5,275732,275832,gene body,AT5G01730,28,100,4910
5,275832,275932,gene body,AT5G01730,28,100,4911
5,275932,276032,gene body,AT5G01730,27,100,4912
5,276032,276132,gene body,AT5G01730,27,100,4913
5,276132,276232,gene body,AT5G01730,26,100,4914
5,276232,276332,gene body,AT5G01730,26,100,4915
5,276332,276432,gene body,AT5G01730,26,100,4916
5,276432,276532,gene body,AT5G01730,25,100,4917
5,276532,276632,gene body,AT5G01730,25,100,4918
5,276632,276732,gene body,AT5G01730,24,100,4919
5,276732,276832,gene body,AT5G01730,24,100,4920
5,276832,276932,gene body,AT5G01730,23,100,4921
5,276932,277032,gene body,AT5G01730,23,100,4922
5,276990,277090,downstream,AT5G01734,60,100,4948
5,277032,277132,gene body,AT5G01730,23,100,4923
5,277090,277190,downstream,AT5G01734,59,100,4949
5,277132,277232,gene body,AT5G01730,22,100,4924
5,277190,277290,downstream,AT5G01734,58,100,4950
5,277232,277332,gene body,AT5G01730,22,100,4925
5,277290,277390,downstream,AT5G01734,57,100,4951
5,277332,277432,gene body,AT5G01730,21,100,4926
5,277390,277490,downstream,AT5G01734,56,100,4952
5,277432,277532,gene body,AT5G01730,21,100,4927
5,277490,277590,downstream,AT5G01734,55,100,4953
5,277561,277661,upstream,AT5G01730,20,100,4928
5,277590,277690,downstream,AT5G01734,54,100,4954
5,277661,277761,upstream,AT5G01730,19,100,4929
5,277690,277790,downstream,AT5G01734,53,100,4955
5,277761,277861,upstream,AT5G01730,18,100,4930
5,277790,277890,downstream,AT5G01734,52,100,4956
5,277861,277961,upstream,AT5G01730,17,100,4931
5,277890,277990,downstream,AT5G01734,51,100,4957
5,277961,278061,upstream,AT5G01730,16,100,4932
5,277990,278090,downstream,AT5G01734,50,100,4958
5,278061,278161,upstream,AT5G01730,15,100,4933
5,278090,278190,downstream,AT5G01734,49,100,4959
5,278161,278261,upstream,AT5G01730,14,100,4934
5,278190,278290,downstream,AT5G01734,48,100,4960
5,278261,278361,upstream,AT5G01730,13,100,4935
5,278290,278390,downstream,AT5G01734,47,100,4961
5,278361,278461,upstream,AT5G01730,12,100,4936
5,278390,278490,downstream,AT5G01734,46,100,4962
5,278461,278561,upstream,AT5G01730,11,100,4937
5,278490,278590,downstream,AT5G01734,45,100,4963
5,278561,278661,upstream,AT5G01730,10,100,4938
5,278590,278690,downstream,AT5G01734,44,100,4964
5,278661,278761,upstream,AT5G01730,9,100,4939
5,278690,278790,downstream,AT5G01734,43,100,4965
5,278722,278822,upstream,AT5G01740,1,100,4989
5,278761,278861,upstream,AT5G01730,8,100,4940
5,278790,278890,downstream,AT5G01734,42,100,4966
5,278822,278922,upstream,AT5G01740,2,100,4990
5,278861,278961,upstream,AT5G01730,7,100,4941
5,278890,278990,downstream,AT5G01734,41,100,4967
5,278922,279022,upstream,AT5G01740,3,100,4991
5,278961,279061,upstream,AT5G01730,6,100,4942
5,278990,279090,gene body,AT5G01734,21,100,4968
5,279022,279122,upstream,AT5G01740,4,100,4992
5,279061,279161,upstream,AT5G01730,5,100,4943
5,279122,279222,upstream,AT5G01740,5,100,4993
5,279142,279242,upstream,AT5G01734,20,100,4969
5,279161,279261,upstream,AT5G01730,4,100,4944
5,279222,279322,upstream,AT5G01740,6,100,4994
5,279242,279342,upstream,AT5G01734,19,100,4970
5,279261,279361,upstream,AT5G01730,3,100,4945
5,279322,279422,upstream,AT5G01740,7,100,4995
5,279342,279442,upstream,AT5G01734,18,100,4971
5,279361,279461,upstream,AT5G01730,2,100,4946
5,279422,279522,upstream,AT5G01740,8,100,4996
5,279442,279542,upstream,AT5G01734,17,100,4972
5,279461,279561,upstream,AT5G01730,1,100,4947
5,279522,279622,upstream,AT5G01740,9,100,4997
5,279542,279642,upstream,AT5G01734,16,100,4973
5,279622,279722,upstream,AT5G01740,10,100,4998
5,279642,279742,upstream,AT5G01734,15,100,4974
5,279722,279822,upstream,AT5G01740,11,100,4999
5,279742,279842,upstream,AT5G01734,14,100,4975
5,279822,279922,upstream,AT5G01740,12,100,5000
5,279842,279942,upstream,AT5G01734,13,100,4976
5,279922,280022,upstream,AT5G01740,13,100,5001
5,279942,280042,upstream,AT5G01734,12,100,4977
5,280022,280122,upstream,AT5G01740,14,100,5002
5,280042,280142,upstream,AT5G01734,11,100,4978
5,280122,280222,upstream,AT5G01740,15,100,5003
5,280142,280242,upstream,AT5G01734,10,100,4979
5,280222,280322,upstream,AT5G01740,16,100,5004
5,280242,280342,upstream,AT5G01734,9,100,4980
5,280322,280422,upstream,AT5G01740,17,100,5005
5,280342,280442,upstream,AT5G01734,8,100,4981
5,280422,280522,upstream,AT5G01740,18,100,5006
5,280442,280542,upstream,AT5G01734,7,100,4982
5,280522,280622,upstream,AT5G01740,19,100,5007
5,280542,280642,upstream,AT5G01734,6,100,4983
5,280622,280722,upstream,AT5G01740,20,100,5008
5,280642,280742,upstream,AT5G01734,5,100,4984
5,280722,280822,gene body,AT5G01740,21,100,5009
5,280742,280842,upstream,AT5G01734,4,100,4985
5,280822,280922,gene body,AT5G01740,24,100,5010
5,280842,280942,upstream,AT5G01734,3,100,4986
5,280922,281022,gene body,AT5G01740,27,100,5011
5,280942,281042,upstream,AT5G01734,2,100,4987
5,281022,281122,gene body,AT5G01740,30,100,5012
5,281042,281142,upstream,AT5G01734,1,100,4988
5,281122,281222,gene body,AT5G01740,34,100,5013
5,281222,281322,gene body,AT5G01740,37,100,5014
5,281322,281422,gene body,AT5G01740,40,100,5015
5,281445,281545,downstream,AT5G01740,41,100,5016
5,281545,281645,downstream,AT5G01740,42,100,5017
5,281645,281745,downstream,AT5G01740,43,100,5018
5,281745,281845,downstream,AT5G01740,44,100,5019
5,281845,281945,downstream,AT5G01740,45,100,5020
5,281945,282045,downstream,AT5G01740,46,100,5021
5,282045,282145,downstream,AT5G01740,47,100,5022
5,282145,282245,downstream,AT5G01740,48,100,5023
5,282245,282345,downstream,AT5G01740,49,100,5024
5,282345,282445,downstream,AT5G01740,50,100,5025
5,282445,282545,downstream,AT5G01740,51,100,5026
5,282545,282645,downstream,AT5G01740,52,100,5027
5,282645,282745,downstream,AT5G01740,53,100,5028
5,282745,282845,downstream,AT5G01740,54,100,5029
5,282845,282945,downstream,AT5G01740,55,100,5030
5,282945,283045,downstream,AT5G01740,56,100,5031
5,283045,283145,downstream,AT5G01740,57,100,5032
5,283145,283245,downstream,AT5G01740,58,100,5033
5,283245,283345,downstream,AT5G01740,59,100,5034
5,283345,283445,downstream,AT5G01740,60,100,5035
5,287765,287865,upstream,AT5G01750,1,100,5036
5,287865,287965,upstream,AT5G01750,2,100,5037
5,287965,288065,upstream,AT5G01750,3,100,5038
5,288065,288165,upstream,AT5G01750,4,100,5039
5,288165,288265,upstream,AT5G01750,5,100,5040
5,288265,288365,upstream,AT5G01750,6,100,5041
5,288365,288465,upstream,AT5G01750,7,100,5042
5,288465,288565,upstream,AT5G01750,8,100,5043
5,288565,288665,upstream,AT5G01750,9,100,5044
5,288665,288765,upstream,AT5G01750,10,100,5045
5,288765,288865,upstream,AT5G01750,11,100,5046
5,288865,288965,upstream,AT5G01750,12,100,5047
5,288965,289065,upstream,AT5G01750,13,100,5048
5,289065,289165,upstream,AT5G01750,14,100,5049
5,289165,289265,upstream,AT5G01750,15,100,5050
5,289265,289365,upstream,AT5G01750,16,100,5051
5,289365,289465,upstream,AT5G01750,17,100,5052
5,289465,289565,upstream,AT5G01750,18,100,5053
5,289565,289665,upstream,AT5G01750,19,100,5054
5,289665,289765,upstream,AT5G01750,20,100,5055
5,289712,289812,upstream,AT5G01760,1,100,5091
5,289765,289865,gene body,AT5G01750,21,100,5056
5,289812,289912,upstream,AT5G01760,2,100,5092
5,289865,289965,gene body,AT5G01750,22,100,5057
5,289912,290012,upstream,AT5G01760,3,100,5093
5,289965,290065,gene body,AT5G01750,24,100,5058
5,290012,290112,upstream,AT5G01760,4,100,5094
5,290065,290165,gene body,AT5G01750,25,100,5059
5,290112,290212,upstream,AT5G01760,5,100,5095
5,290165,290265,gene body,AT5G01750,26,100,5060
5,290212,290312,upstream,AT5G01760,6,100,5096
5,290265,290365,gene body,AT5G01750,28,100,5061
5,290312,290412,upstream,AT5G01760,7,100,5097
5,290365,290465,gene body,AT5G01750,29,100,5062
5,290412,290512,upstream,AT5G01760,8,100,5098
5,290465,290565,gene body,AT5G01750,30,100,5063
5,290512,290612,upstream,AT5G01760,9,100,5099
5,290565,290665,gene body,AT5G01750,32,100,5064
5,290612,290712,upstream,AT5G01760,10,100,5100
5,290665,290765,gene body,AT5G01750,33,100,5065
5,290712,290812,upstream,AT5G01760,11,100,5101
5,290765,290865,gene body,AT5G01750,35,100,5066
5,290812,290912,upstream,AT5G01760,12,100,5102
5,290865,290965,gene body,AT5G01750,36,100,5067
5,290912,291012,upstream,AT5G01760,13,100,5103
5,290965,291065,gene body,AT5G01750,37,100,5068
5,291012,291112,upstream,AT5G01760,14,100,5104
5,291065,291165,gene body,AT5G01750,39,100,5069
5,291112,291212,upstream,AT5G01760,15,100,5105
5,291165,291265,gene body,AT5G01750,40,100,5070
5,291212,291312,upstream,AT5G01760,16,100,5106
5,291312,291412,upstream,AT5G01760,17,100,5107
5,291326,291426,downstream,AT5G01750,41,100,5071
5,291412,291512,upstream,AT5G01760,18,100,5108
5,291426,291526,downstream,AT5G01750,42,100,5072
5,291512,291612,upstream,AT5G01760,19,100,5109
5,291526,291626,downstream,AT5G01750,43,100,5073
5,291612,291712,upstream,AT5G01760,20,100,5110
5,291626,291726,downstream,AT5G01750,44,100,5074
5,291712,291812,gene body,AT5G01760,21,100,5111
5,291726,291826,downstream,AT5G01750,45,100,5075
5,291812,291912,gene body,AT5G01760,22,100,5112
5,291826,291926,downstream,AT5G01750,46,100,5076
5,291912,292012,gene body,AT5G01760,23,100,5113
5,291926,292026,downstream,AT5G01750,47,100,5077
5,292012,292112,gene body,AT5G01760,23,100,5114
5,292026,292126,downstream,AT5G01750,48,100,5078
5,292112,292212,gene body,AT5G01760,24,100,5115
5,292126,292226,downstream,AT5G01750,49,100,5079
5,292212,292312,gene body,AT5G01760,25,100,5116
5,292226,292326,downstream,AT5G01750,50,100,5080
5,292312,292412,gene body,AT5G01760,26,100,5117
5,292313,292413,downstream,AT5G01770,60,100,5156
5,292326,292426,downstream,AT5G01750,51,100,5081
5,292412,292512,gene body,AT5G01760,27,100,5118
5,292413,292513,downstream,AT5G01770,59,100,5157
5,292426,292526,downstream,AT5G01750,52,100,5082
5,292512,292612,gene body,AT5G01760,27,100,5119
5,292513,292613,downstream,AT5G01770,58,100,5158
5,292526,292626,downstream,AT5G01750,53,100,5083
5,292612,292712,gene body,AT5G01760,28,100,5120
5,292613,292713,downstream,AT5G01770,57,100,5159
5,292626,292726,downstream,AT5G01750,54,100,5084
5,292712,292812,gene body,AT5G01760,29,100,5121
5,292713,292813,downstream,AT5G01770,56,100,5160
5,292726,292826,downstream,AT5G01750,55,100,5085
5,292812,292912,gene body,AT5G01760,30,100,5122
5,292813,292913,downstream,AT5G01770,55,100,5161
5,292826,292926,downstream,AT5G01750,56,100,5086
5,292912,293012,gene body,AT5G01760,30,100,5123
5,292913,293013,downstream,AT5G01770,54,100,5162
5,292926,293026,downstream,AT5G01750,57,100,5087
5,293012,293112,gene body,AT5G01760,31,100,5124
5,293013,293113,downstream,AT5G01770,53,100,5163
5,293026,293126,downstream,AT5G01750,58,100,5088
5,293112,293212,gene body,AT5G01760,32,100,5125
5,293113,293213,downstream,AT5G01770,52,100,5164
5,293126,293226,downstream,AT5G01750,59,100,5089
5,293212,293312,gene body,AT5G01760,33,100,5126
5,293213,293313,downstream,AT5G01770,51,100,5165
5,293226,293326,downstream,AT5G01750,60,100,5090
5,293312,293412,gene body,AT5G01760,34,100,5127
5,293313,293413,downstream,AT5G01770,50,100,5166
5,293412,293512,gene body,AT5G01760,34,100,5128
5,293413,293513,downstream,AT5G01770,49,100,5167
5,293512,293612,gene body,AT5G01760,35,100,5129
5,293513,293613,downstream,AT5G01770,48,100,5168
5,293612,293712,gene body,AT5G01760,36,100,5130
5,293613,293713,downstream,AT5G01770,47,100,5169
5,293712,293812,gene body,AT5G01760,37,100,5131
5,293713,293813,downstream,AT5G01770,46,100,5170
5,293812,293912,gene body,AT5G01760,38,100,5132
5,293813,293913,downstream,AT5G01770,45,100,5171
5,293912,294012,gene body,AT5G01760,38,100,5133
5,293913,294013,downstream,AT5G01770,44,100,5172
5,294012,294112,gene body,AT5G01760,39,100,5134
5,294013,294113,downstream,AT5G01770,43,100,5173
5,294112,294212,gene body,AT5G01760,40,100,5135
5,294113,294213,downstream,AT5G01770,42,100,5174
5,294213,294313,downstream,AT5G01770,41,100,5175
5,294304,294404,downstream,AT5G01760,41,100,5136
5,294313,294413,gene body,AT5G01770,40,100,5176
5,294404,294504,downstream,AT5G01760,42,100,5137
5,294413,294513,gene body,AT5G01770,40,100,5177
5,294504,294604,downstream,AT5G01760,43,100,5138
5,294513,294613,gene body,AT5G01770,39,100,5178
5,294604,294704,downstream,AT5G01760,44,100,5139
5,294613,294713,gene body,AT5G01770,39,100,5179
5,294704,294804,downstream,AT5G01760,45,100,5140
5,294713,294813,gene body,AT5G01770,39,100,5180
5,294804,294904,downstream,AT5G01760,46,100,5141
5,294813,294913,gene body,AT5G01770,39,100,5181
5,294904,295004,downstream,AT5G01760,47,100,5142
5,294913,295013,gene body,AT5G01770,38,100,5182
5,295004,295104,downstream,AT5G01760,48,100,5143
5,295013,295113,gene body,AT5G01770,38,100,5183
5,295104,295204,downstream,AT5G01760,49,100,5144
5,295113,295213,gene body,AT5G01770,38,100,5184
5,295204,295304,downstream,AT5G01760,50,100,5145
5,295213,295313,gene body,AT5G01770,38,100,5185
5,295304,295404,downstream,AT5G01760,51,100,5146
5,295313,295413,gene body,AT5G01770,37,100,5186
5,295404,295504,downstream,AT5G01760,52,100,5147
5,295413,295513,gene body,AT5G01770,37,100,5187
5,295504,295604,downstream,AT5G01760,53,100,5148
5,295513,295613,gene body,AT5G01770,37,100,5188
5,295604,295704,downstream,AT5G01760,54,100,5149
5,295613,295713,gene body,AT5G01770,37,100,5189
5,295704,295804,downstream,AT5G01760,55,100,5150
5,295713,295813,gene body,AT5G01770,36,100,5190
5,295804,295904,downstream,AT5G01760,56,100,5151
5,295813,295913,gene body,AT5G01770,36,100,5191
5,295904,296004,downstream,AT5G01760,57,100,5152
5,295913,296013,gene body,AT5G01770,36,100,5192
5,296004,296104,downstream,AT5G01760,58,100,5153
5,296013,296113,gene body,AT5G01770,36,100,5193
5,296104,296204,downstream,AT5G01760,59,100,5154
5,296113,296213,gene body,AT5G01770,35,100,5194
5,296204,296304,downstream,AT5G01760,60,100,5155
5,296213,296313,gene body,AT5G01770,35,100,5195
5,296313,296413,gene body,AT5G01770,35,100,5196
5,296413,296513,gene body,AT5G01770,35,100,5197
5,296513,296613,gene body,AT5G01770,34,100,5198
5,296613,296713,gene body,AT5G01770,34,100,5199
5,296713,296813,gene body,AT5G01770,34,100,5200
5,296813,296913,gene body,AT5G01770,34,100,5201
5,296913,297013,gene body,AT5G01770,33,100,5202
5,297013,297113,gene body,AT5G01770,33,100,5203
5,297113,297213,gene body,AT5G01770,33,100,5204
5,297213,297313,gene body,AT5G01770,33,100,5205
5,297313,297413,gene body,AT5G01770,32,100,5206
5,297413,297513,gene body,AT5G01770,32,100,5207
5,297513,297613,gene body,AT5G01770,32,100,5208
5,297613,297713,gene body,AT5G01770,32,100,5209
5,297713,297813,gene body,AT5G01770,31,100,5210
5,297813,297913,gene body,AT5G01770,31,100,5211
5,297913,298013,gene body,AT5G01770,31,100,5212
5,298013,298113,gene body,AT5G01770,31,100,5213
5,298113,298213,gene body,AT5G01770,30,100,5214
5,298213,298313,gene body,AT5G01770,30,100,5215
5,298313,298413,gene body,AT5G01770,30,100,5216
5,298413,298513,gene body,AT5G01770,30,100,5217
5,298513,298613,gene body,AT5G01770,29,100,5218
5,298613,298713,gene body,AT5G01770,29,100,5219
5,298713,298813,gene body,AT5G01770,29,100,5220
5,298813,298913,gene body,AT5G01770,29,100,5221
5,298913,299013,gene body,AT5G01770,28,100,5222
5,299013,299113,gene body,AT5G01770,28,100,5223
5,299113,299213,gene body,AT5G01770,28,100,5224
5,299213,299313,gene body,AT5G01770,28,100,5225
5,299313,299413,gene body,AT5G01770,27,100,5226
5,299413,299513,gene body,AT5G01770,27,100,5227
5,299513,299613,gene body,AT5G01770,27,100,5228
5,299613,299713,gene body,AT5G01770,27,100,5229
5,299713,299813,gene body,AT5G01770,26,100,5230
5,299813,299913,gene body,AT5G01770,26,100,5231
5,299913,300013,gene body,AT5G01770,26,100,5232
5,300013,300113,gene body,AT5G01770,26,100,5233
5,300113,300213,gene body,AT5G01770,25,100,5234
5,300213,300313,gene body,AT5G01770,25,100,5235
5,300267,300367,downstream,AT5G01780,60,100,5272
5,300313,300413,gene body,AT5G01770,25,100,5236
5,300367,300467,downstream,AT5G01780,59,100,5273
5,300413,300513,gene body,AT5G01770,25,100,5237
5,300467,300567,downstream,AT5G01780,58,100,5274
5,300513,300613,gene body,AT5G01770,24,100,5238
5,300567,300667,downstream,AT5G01780,57,100,5275
5,300613,300713,gene body,AT5G01770,24,100,5239
5,300667,300767,downstream,AT5G01780,56,100,5276
5,300713,300813,gene body,AT5G01770,24,100,5240
5,300767,300867,downstream,AT5G01780,55,100,5277
5,300813,300913,gene body,AT5G01770,24,100,5241
5,300867,300967,downstream,AT5G01780,54,100,5278
5,300913,301013,gene body,AT5G01770,23,100,5242
5,300967,301067,downstream,AT5G01780,53,100,5279
5,301013,301113,gene body,AT5G01770,23,100,5243
5,301067,301167,downstream,AT5G01780,52,100,5280
5,301113,301213,gene body,AT5G01770,23,100,5244
5,301167,301267,downstream,AT5G01780,51,100,5281
5,301213,301313,gene body,AT5G01770,23,100,5245
5,301267,301367,downstream,AT5G01780,50,100,5282
5,301313,301413,gene body,AT5G01770,22,100,5246
5,301367,301467,downstream,AT5G01780,49,100,5283
5,301413,301513,gene body,AT5G01770,22,100,5247
5,301467,301567,downstream,AT5G01780,48,100,5284
5,301513,301613,gene body,AT5G01770,22,100,5248
5,301567,301667,downstream,AT5G01780,47,100,5285
5,301613,301713,gene body,AT5G01770,22,100,5249
5,301667,301767,downstream,AT5G01780,46,100,5286
5,301713,301813,gene body,AT5G01770,21,100,5250
5,301767,301867,downstream,AT5G01780,45,100,5287
5,301813,301913,gene body,AT5G01770,21,100,5251
5,301867,301967,downstream,AT5G01780,44,100,5288
5,301967,302067,downstream,AT5G01780,43,100,5289
5,301984,302084,upstream,AT5G01770,20,100,5252
5,302067,302167,downstream,AT5G01780,42,100,5290
5,302084,302184,upstream,AT5G01770,19,100,5253
5,302167,302267,downstream,AT5G01780,41,100,5291
5,302184,302284,upstream,AT5G01770,18,100,5254
5,302267,302367,gene body,AT5G01780,40,100,5292
5,302284,302384,upstream,AT5G01770,17,100,5255
5,302367,302467,gene body,AT5G01780,39,100,5293
5,302384,302484,upstream,AT5G01770,16,100,5256
5,302467,302567,gene body,AT5G01780,38,100,5294
5,302484,302584,upstream,AT5G01770,15,100,5257
5,302567,302667,gene body,AT5G01780,37,100,5295
5,302584,302684,upstream,AT5G01770,14,100,5258
5,302667,302767,gene body,AT5G01780,36,100,5296
5,302684,302784,upstream,AT5G01770,13,100,5259
5,302767,302867,gene body,AT5G01780,35,100,5297
5,302784,302884,upstream,AT5G01770,12,100,5260
5,302867,302967,gene body,AT5G01780,34,100,5298
5,302884,302984,upstream,AT5G01770,11,100,5261
5,302897,302997,downstream,AT5G01790,60,100,5331
5,302967,303067,gene body,AT5G01780,33,100,5299
5,302984,303084,upstream,AT5G01770,10,100,5262
5,302997,303097,downstream,AT5G01790,59,100,5332
5,303067,303167,gene body,AT5G01780,32,100,5300
5,303084,303184,upstream,AT5G01770,9,100,5263
5,303097,303197,downstream,AT5G01790,58,100,5333
5,303167,303267,gene body,AT5G01780,30,100,5301
5,303184,303284,upstream,AT5G01770,8,100,5264
5,303197,303297,downstream,AT5G01790,57,100,5334
5,303267,303367,gene body,AT5G01780,29,100,5302
5,303284,303384,upstream,AT5G01770,7,100,5265
5,303297,303397,downstream,AT5G01790,56,100,5335
5,303367,303467,gene body,AT5G01780,28,100,5303
5,303384,303484,upstream,AT5G01770,6,100,5266
5,303397,303497,downstream,AT5G01790,55,100,5336
5,303467,303567,gene body,AT5G01780,27,100,5304
5,303484,303584,upstream,AT5G01770,5,100,5267
5,303497,303597,downstream,AT5G01790,54,100,5337
5,303567,303667,gene body,AT5G01780,26,100,5305
5,303584,303684,upstream,AT5G01770,4,100,5268
5,303597,303697,downstream,AT5G01790,53,100,5338
5,303667,303767,gene body,AT5G01780,25,100,5306
5,303684,303784,upstream,AT5G01770,3,100,5269
5,303697,303797,downstream,AT5G01790,52,100,5339
5,303767,303867,gene body,AT5G01780,24,100,5307
5,303784,303884,upstream,AT5G01770,2,100,5270
5,303797,303897,downstream,AT5G01790,51,100,5340
5,303867,303967,gene body,AT5G01780,23,100,5308
5,303884,303984,upstream,AT5G01770,1,100,5271
5,303897,303997,downstream,AT5G01790,50,100,5341
5,303967,304067,gene body,AT5G01780,22,100,5309
5,303997,304097,downstream,AT5G01790,49,100,5342
5,304067,304167,gene body,AT5G01780,21,100,5310
5,304097,304197,downstream,AT5G01790,48,100,5343
5,304188,304288,upstream,AT5G01780,20,100,5311
5,304197,304297,downstream,AT5G01790,47,100,5344
5,304288,304388,upstream,AT5G01780,19,100,5312
5,304297,304397,downstream,AT5G01790,46,100,5345
5,304388,304488,upstream,AT5G01780,18,100,5313
5,304397,304497,downstream,AT5G01790,45,100,5346
5,304488,304588,upstream,AT5G01780,17,100,5314
5,304497,304597,downstream,AT5G01790,44,100,5347
5,304588,304688,upstream,AT5G01780,16,100,5315
5,304597,304697,downstream,AT5G01790,43,100,5348
5,304688,304788,upstream,AT5G01780,15,100,5316
5,304697,304797,downstream,AT5G01790,42,100,5349
5,304788,304888,upstream,AT5G01780,14,100,5317
5,304797,304897,downstream,AT5G01790,41,100,5350
5,304888,304988,upstream,AT5G01780,13,100,5318
5,304897,304997,gene body,AT5G01790,40,100,5351
5,304968,305068,upstream,AT5G01800,1,100,5378
5,304988,305088,upstream,AT5G01780,12,100,5319
5,304997,305097,gene body,AT5G01790,37,100,5352
5,305068,305168,upstream,AT5G01800,2,100,5379
5,305088,305188,upstream,AT5G01780,11,100,5320
5,305097,305197,gene body,AT5G01790,34,100,5353
5,305168,305268,upstream,AT5G01800,3,100,5380
5,305188,305288,upstream,AT5G01780,10,100,5321
5,305197,305297,gene body,AT5G01790,30,100,5354
5,305268,305368,upstream,AT5G01800,4,100,5381
5,305288,305388,upstream,AT5G01780,9,100,5322
5,305297,305397,gene body,AT5G01790,27,100,5355
5,305368,305468,upstream,AT5G01800,5,100,5382
5,305388,305488,upstream,AT5G01780,8,100,5323
5,305397,305497,gene body,AT5G01790,24,100,5356
5,305468,305568,upstream,AT5G01800,6,100,5383
5,305488,305588,upstream,AT5G01780,7,100,5324
